taxonKey	year	em_status	growth	method
1031684	2022			correct_baseline
1031684	2023			correct_baseline
1031684	2024			correct_baseline
1047536	2022	3	1.1189275650458765	correct_baseline
1047536	2023	3	1.0419184034740507	correct_baseline
1047536	2024	1	0.9672817806932328	correct_baseline
1309600	2022			correct_baseline
1309600	2023			correct_baseline
1309600	2024			correct_baseline
1309652	2022			correct_baseline
1309652	2023			correct_baseline
1309652	2024			correct_baseline
1311477	2022			correct_baseline
1311477	2023			correct_baseline
1311477	2024			correct_baseline
1421091	2022			correct_baseline
1421091	2023			correct_baseline
1421091	2024			correct_baseline
1690429	2022			correct_baseline
1690429	2023			correct_baseline
1690429	2024			correct_baseline
1718308	2022	3	1.0541207288995993	correct_baseline
1718308	2023	3	1.0572392468166263	correct_baseline
1718308	2024	3	1.0603509526911021	correct_baseline
1749449	2022			correct_baseline
1749449	2023			correct_baseline
1749449	2024			correct_baseline
2020655	2022	1	0.9968917860449897	correct_baseline
2020655	2023	1	0.9725036747893036	correct_baseline
2020655	2024	1	0.9480616770232058	correct_baseline
2020686	2022			correct_baseline
2020686	2023			correct_baseline
2020686	2024			correct_baseline
2037925	2022			correct_baseline
2037925	2023			correct_baseline
2037925	2024			correct_baseline
2041682	2022	3	1.2077493820400198	correct_baseline
2041682	2023	3	1.227347082448893	correct_baseline
2041682	2024	3	1.2469261935128453	correct_baseline
2049296	2022			correct_baseline
2049296	2023			correct_baseline
2049296	2024			correct_baseline
2049661	2022	0	0.4857927052642205	correct_baseline
2049661	2023	0	0.420915844790488	correct_baseline
2049661	2024	0	0.3645553143878092	correct_baseline
2078852	2022	3	1.0289763008902564	correct_baseline
2078852	2023	1	0.9788347444621198	correct_baseline
2078852	2024	1	0.930095815044423	correct_baseline
2153287	2022			correct_baseline
2153287	2023			correct_baseline
2153287	2024			correct_baseline
2217982	2022	1	0.8943057256296231	correct_baseline
2217982	2023	1	0.8995899158055595	correct_baseline
2217982	2024	1	0.9015437960060996	correct_baseline
2225776	2022	3	1.0694427243558386	correct_baseline
2225776	2023	3	1.0934735399513578	correct_baseline
2225776	2024	3	1.1163258268029512	correct_baseline
2226990	2022	3	1.0672882925039884	correct_baseline
2226990	2023	3	1.0656106975494435	correct_baseline
2226990	2024	3	1.0639237066250653	correct_baseline
2227300	2022	1	0.9553918437531471	correct_baseline
2227300	2023	1	0.9568278476321804	correct_baseline
2227300	2024	1	0.9581555097660184	correct_baseline
2295442	2022			correct_baseline
2295442	2023			correct_baseline
2295442	2024			correct_baseline
2297108	2022			correct_baseline
2297108	2023			correct_baseline
2297108	2024			correct_baseline
2362030	2022	3	1.1274049956966075	basic
2362030	2023	3	1.1337579204874466	basic
2362030	2024	3	1.1399667064311694	basic
2362868	2022	0	0.7518852093320244	basic
2362868	2023	0	0.7333143785367948	basic
2362868	2024	0	0.715163816464135	basic
2366634	2022	0	0.7775304349881035	basic
2366634	2023	0	0.7627246952164537	basic
2366634	2024	0	0.7481734752537353	basic
2379089	2022	0	0.730552058996576	basic
2379089	2023	0	0.6588005163783067	basic
2379089	2024	0	0.5934645302604222	basic
2382155	2022	1	0.8987982683734401	basic
